Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1999-11-16,5.49359,5.49359,5.49359,5.49359
1999-11-17,5.55125,5.55125,5.55125,5.55125
1999-11-18,5.54766,5.54766,5.54766,5.54766
1999-11-19,5.54875,5.54875,5.54875,5.54875
1999-11-22,5.55016,5.55016,5.55016,5.55016
1999-11-23,5.55516,5.55516,5.55516,5.55516
1999-11-24,5.58125,5.58125,5.58125,5.58125
1999-11-25,5.62563,5.62563,5.62563,5.62563
1999-11-26,5.68328,5.68328,5.68328,5.68328
1999-11-29,5.68719,5.68719,5.68719,5.68719
1999-11-30,5.68125,5.68125,5.68125,5.68125
1999-12-01,5.62172,5.62172,5.62172,5.62172
1999-12-02,5.57375,5.57375,5.57375,5.57375
1999-12-03,5.56531,5.56531,5.56531,5.56531
1999-12-06,5.57406,5.57406,5.57406,5.57406
1999-12-07,5.57281,5.57281,5.57281,5.57281
1999-12-08,5.57656,5.57656,5.57656,5.57656
1999-12-09,5.6075,5.6075,5.6075,5.6075
1999-12-10,5.62688,5.62688,5.62688,5.62688
1999-12-13,5.63375,5.63375,5.63375,5.63375
1999-12-14,5.62438,5.62438,5.62438,5.62438
1999-12-15,5.62313,5.62313,5.62313,5.62313
1999-12-16,5.60125,5.60125,5.60125,5.60125
1999-12-17,5.60125,5.60125,5.60125,5.60125
1999-12-20,5.58281,5.58281,5.58281,5.58281
1999-12-21,5.6125,5.6125,5.6125,5.6125
1999-12-22,5.60281,5.60281,5.60281,5.60281
1999-12-23,7.71875,7.71875,7.71875,7.71875
1999-12-24,7.75625,7.75625,7.75625,7.75625
1999-12-27,7.75625,7.75625,7.75625,7.75625
1999-12-28,7.75625,7.75625,7.75625,7.75625
1999-12-29,5.92344,5.92344,5.92344,5.92344
1999-12-30,5.8525,5.8525,5.8525,5.8525
