Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2000-03-15,2767.91,2916.41,2741.12,2873.18,229826880
2000-03-16,2874.7,3044.33,2874.7,3017.24,261492448
2000-03-17,3017.13,3065.84,2939.07,2989.87,228468512
2000-03-20,2989.78,3058.19,2946.44,2997.82,162438272
2000-03-21,2997.82,3088.17,2953.54,3056.27,188035344
2000-03-22,3057.98,3099.3,2986.74,3040.96,189640688
2000-03-23,3044.27,3135.6,3004.72,3105.04,190222832
2000-03-24,3102.72,3156.6,3038.64,3094.49,185618544
2000-03-27,3090.85,3147.4,3039.98,3080.22,158945360
2000-03-28,3079.82,3132.36,3018.84,3055.04,169194768
2000-03-29,3055.22,3137.69,3020.2,3083.35,187329712
2000-03-30,3081.38,3144.77,3024.03,3072.34,210527632
2000-03-31,3074.77,3157.06,3026.58,3081.15,216525568
2000-04-03,3069.93,3177.12,3039.98,3128.59,180238048
2000-04-04,3129.22,3219.23,2992.89,3122.44,267342224
2000-04-05,3122.15,3195.16,3063.46,3119.25,195867952
2000-04-06,3118.43,3192.09,3083.31,3134.91,177821232
2000-04-07,3136.36,3191.1,3082.19,3131.34,157287104
2000-04-10,3131.98,3217.75,3092.28,3159.03,150601168
2000-04-11,3157.99,3240.86,3120.4,3194.46,171364624
2000-04-12,3194.75,3295.08,3136.59,3180.08,207440448
2000-04-13,3180.02,3239.81,3099.82,3147.8,182055056
2000-04-14,3147.66,3147.66,2940.35,2979.84,225751808
2000-04-17,2979.38,3077.44,2912.17,3026,212521056
2000-04-18,3026.28,3127.08,2987.09,3075.52,195709200
2000-04-19,3072.08,3131.83,3009.07,3068.86,176656912
2000-04-20,3067.59,3143.32,3038.76,3113.04,158098592
2000-04-24,3108.99,3174.34,3043.28,3128.53,153247312
2000-04-25,3130.5,3239.17,3097.16,3205.19,188952688
2000-04-26,3205.77,3247.93,3130.21,3174.75,176339376
2000-04-27,3173.77,3191.74,3084.11,3146.51,195991456
2000-04-28,3147.38,3181.36,3071.06,3107.71,173693232
2000-05-01,3110.61,3179.1,3073.26,3127.54,170464928
2000-05-02,3126.38,3165.58,3065.14,3105.74,178438656
2000-05-03,3105.76,3118.5,3006.86,3047.69,174928096
2000-05-04,3047.25,3101.21,2995.41,3042.18,163320320
2000-05-05,3041.62,3119.02,3010,3084.47,142098208
2000-05-08,3082.67,3155.28,3045.06,3108.64,138940480
2000-05-09,3109.36,3152.94,3054.28,3086.49,158169152
2000-05-10,3085.24,3127.68,2998.9,3055.9,177538976
2000-05-11,3055.02,3147.58,3044.3,3110.56,168224528
2000-05-12,3110.44,3163.59,3064.04,3108.25,151395008
2000-05-15,3107.28,3180.19,3075.4,3142.79,150759936
2000-05-16,3144.27,3211.17,3109.4,3166.43,168559696
2000-05-17,3165.72,3176.8,3084.22,3120.58,144744352
2000-05-18,3120.95,3173.99,3086.32,3119.46,142521600
2000-05-19,3118.84,3135,3037.01,3083.05,150601168
2000-05-22,3082.68,3123.85,3008.38,3069.04,153300240
2000-05-23,3068.13,3113.35,3012.76,3044.91,153459008
2000-05-24,3048.02,3132.72,3000.05,3080.03,203277168
2000-05-25,3078.26,3104.71,2981.78,3017.7,173675600
2000-05-26,3017.51,3064.23,2973.08,3011.28,127473824
2000-05-30,3011.71,3087.37,2997.08,3058.49,148925280
2000-05-31,3058.69,3108.48,3020.91,3058.06,169441760
2000-06-01,3059.85,3127.55,3029.92,3093.85,169371200
2000-06-02,3095.27,3185.24,3071.08,3121.75,205058912
2000-06-05,3121.45,3154.78,3055.49,3104.05,147937376
2000-06-06,3105.36,3146.24,3049.07,3095.76,167607104
2000-06-07,3094.1,3156.03,3057.11,3112.84,150759936
2000-06-08,3111.78,3138.33,3040.16,3081.61,150707008
2000-06-09,3083.35,3141.13,3047.83,3086.41,138658224
2000-06-12,3086.27,3132.76,3054.07,3081.69,136558944
2000-06-13,3080.75,3133.14,3033.43,3087.67,165102064
2000-06-14,3089.56,3142.34,3050.48,3087.29,164008336
2000-06-15,3087.59,3141.4,3046.39,3089.04,178421024
2000-06-16,3089.56,3115.16,3010.47,3032.99,220653552
2000-06-19,3032.83,3098.36,2993.86,3049.04,162597056
2000-06-20,3049.22,3073.82,2988.57,3024.5,181966848
2000-06-21,3026.48,3072.88,2991.47,3035.54,178103488
2000-06-22,3035,3060.86,2968.31,3001.53,180414448
2000-06-23,3001.6,3052.81,2975.61,3011.98,149525072
2000-06-26,3011.79,3071.89,2985.49,3031.42,156828448
2000-06-27,3031.17,3087.04,2973.72,3019.21,183907376
2000-06-28,3019.15,3089.43,2985.93,3044,193186528
2000-06-29,3043.31,3069.23,2977.31,3009.77,195973824
2000-06-30,3008.61,3078.35,2923.64,2990.84,257505600
2000-07-03,2991.28,3059.73,2973.31,3037.51,79719656
2000-07-05,3033.4,3092.13,2990.65,3031.17,179814672
2000-07-06,3030.79,3087.35,2984.73,3044.95,167113152
2000-07-07,3045.28,3111.32,3020.31,3074.61,164361152
2000-07-10,3073.04,3128.94,3051.17,3091.13,147955024
2000-07-11,3091.57,3152.03,3059.29,3114.97,172969968
2000-07-12,3113.78,3175.75,3088.8,3135.67,176621632
2000-07-13,3134.1,3183.18,3093.96,3141.21,181137728
2000-07-14,3142.03,3188.71,3106.1,3148.43,169459392
2000-07-17,3148.37,3190.16,3102.77,3144.48,159827408
2000-07-18,3144.08,3178.98,3099.12,3135.92,160233136
2000-07-19,3133.12,3178.65,3078.35,3116.29,160427200
2000-07-20,3117.11,3182.67,3094.27,3134.1,187806032
2000-07-21,3134.04,3169.27,3084.71,3118.18,170817744
2000-07-24,3117.8,3163.42,3069.86,3110,155293680
2000-07-25,3110.74,3162.48,3071.87,3113.15,171011808
2000-07-26,3111.26,3139.83,3044.88,3069.55,218007408
2000-07-27,3069.61,3138.77,3048.59,3091.13,204000464
2000-07-28,3092.7,3131.77,3028.46,3068.23,172881744
2000-07-31,3068.77,3140.51,3032.9,3083.81,168048112
2000-08-01,3083.9,3148.28,3057.14,3117.82,165596000
2000-08-02,3118,3178.03,3088.83,3142.69,173993120
2000-08-03,3140.91,3196.3,3102,3157.86,193274736
2000-08-04,3159.05,3201.83,3108.13,3174.12,168647904
2000-08-07,3175.19,3235.04,3143.61,3206.83,150795216
2000-08-08,3205.88,3262.51,3167.31,3231.52,175033952
2000-08-09,3229.91,3256.08,3170.56,3203.69,185936080
2000-08-10,3202.85,3246.69,3165.45,3202.92,165966480
2000-08-11,3202.33,3272.28,3184.86,3243.61,147390512
2000-08-14,3242.53,3299.79,3209.93,3276.26,138270112
2000-08-15,3276.07,3298.82,3221.63,3251.13,158045664
2000-08-16,3251.4,3279.41,3206.39,3237.33,164025968
2000-08-17,3237.78,3277.48,3202.6,3244.77,162720528
2000-08-18,3243.95,3277.03,3207.1,3240.07,144903136
2000-08-21,3242.24,3272.98,3206.71,3239.88,129061512
2000-08-22,3240.3,3288.06,3212.3,3251.26,144444464
2000-08-23,3248.62,3281.6,3197.01,3240.89,153653056
2000-08-24,3240.53,3279.54,3196.81,3239.11,147672768
2000-08-25,3238.72,3277.23,3207.29,3245.28,120946656
2000-08-28,3245.34,3307.4,3226.21,3265.01,129414336
2000-08-29,3264.38,3291.03,3219.46,3247.5,140351744
2000-08-30,3246.28,3270.37,3199.19,3223.8,144373904
2000-08-31,3224.19,3300.48,3203.9,3249.83,186394752
2000-09-01,3250.6,3298.26,3223.99,3254.05,135429920
2000-09-05,3254.11,3306.62,3219.07,3272.18,147919744
2000-09-06,3269.64,3347.04,3254.24,3295.68,175545520
2000-09-07,3296.49,3335.82,3247.58,3285.96,173851984
2000-09-08,3286.29,3337.7,3238.61,3296.23,169529952
2000-09-11,3295.83,3353.6,3252.41,3300.83,158645472
2000-09-12,3301.22,3345.86,3247.63,3305.46,174857536
2000-09-13,3303.4,3354.69,3254.03,3303.59,188458736
2000-09-14,3304.89,3327.64,3241.08,3276.3,178879680
2000-09-15,3276.36,3319.59,3220.57,3252.34,223758368
2000-09-18,3252.24,3283.22,3183.47,3215.89,169794576
2000-09-19,3216.54,3253.89,3137.37,3178.08,180802560
2000-09-20,3178.89,3205.54,3084.82,3141.07,194756576
2000-09-21,3139.78,3196.25,3090.95,3146.98,195003552
2000-09-22,3131.73,3208.5,3088.74,3180.2,209133984
2000-09-25,3180.2,3229.97,3127.61,3169.09,173305136
2000-09-26,3168.77,3216.1,3097.11,3150.69,195215248
2000-09-27,3151.24,3201.79,3092.15,3154.84,207228752
2000-09-28,3155.1,3249.57,3130.62,3211.63,212785680
2000-09-29,3211.16,3245.12,3136.2,3173.96,211180336
2000-10-02,3175.39,3229.25,3111.92,3176.47,181419984
2000-10-03,3177.88,3249.21,3129.46,3171.48,193715776
2000-10-04,3171.7,3247.45,3113.68,3174.5,204617888
2000-10-05,3174.36,3225.83,3113.65,3152.75,207475744
2000-10-06,3153.07,3209.18,3090.76,3132.16,202889088
2000-10-09,3132.22,3176.99,3085.22,3120.64,126415368
2000-10-10,3119.63,3189.63,3078.38,3124.71,184171984
2000-10-11,3124.13,3165.88,3044.93,3097.3,244768784
2000-10-12,3098.79,3119.9,2965.19,3008.01,244962848
2000-10-13,3007.49,3093.92,2972.96,3055.77,215908128
2000-10-16,3054.48,3126.31,3016.85,3075.86,177362560
2000-10-17,3076.57,3123.97,2999.4,3042.24,204900144
2000-10-18,3041.59,3068.76,2915.42,3003.54,254330224
2000-10-19,3010.46,3098.52,2978.14,3053.45,228962464
2000-10-20,3053.25,3118.03,2992.24,3067.67,207705072
2000-10-23,3068.15,3138.48,3024.68,3073.12,184665936
2000-10-24,3073.44,3157.86,3028.55,3096.02,204388560
2000-10-25,3096.47,3140,3021.48,3063.2,232084928
2000-10-26,3063.85,3127.59,3005.65,3073.44,230003280
2000-10-27,3073.7,3160.8,3039.87,3133.85,191634112
2000-10-30,3133.4,3262.26,3116.69,3230.3,209310416
2000-10-31,3230.23,3304.84,3178.29,3269.1,241046544
2000-11-01,3268.04,3325.77,3216.79,3271.48,212891520
2000-11-02,3271.77,3320.46,3216.54,3264.29,205993904
2000-11-03,3264.75,3293.63,3184.93,3234.67,176004208
2000-11-06,3235.11,3317.44,3211.7,3273.82,164220032
2000-11-07,3273.85,3310.52,3223.06,3264.79,155399520
2000-11-08,3264.47,3319.85,3219.71,3259.84,160409568
2000-11-09,3258.97,3289.23,3176.06,3245.73,195991456
2000-11-10,3242.14,3270.41,3166.25,3200.44,169794576
2000-11-13,3198.42,3251.82,3120.44,3193.89,199219760
2000-11-14,3195.42,3263.08,3165.06,3217.97,197367440
2000-11-15,3215.12,3276.82,3181.04,3235.33,188194128
2000-11-16,3234.93,3279.13,3191.19,3230.41,168700816
2000-11-17,3230.56,3293.37,3183.04,3240.77,188829200
2000-11-20,3239.77,3268.58,3167.38,3204.99,168612624
2000-11-21,3204.49,3258.19,3148.23,3209.81,200595744
2000-11-22,3208.01,3239.26,3132.03,3179.25,169918064
2000-11-24,3180.05,3234.51,3164.49,3203.9,71423096
2000-11-27,3205.49,3265.84,3172.43,3209.69,166901456
2000-11-28,3208.25,3254.43,3156.16,3203.35,181384704
2000-11-29,3202.36,3265.16,3154.67,3218.89,70934440
2000-11-30,3215.63,3244.4,3105.85,3165.17,209315696
2000-12-01,3165.57,3224.8,3107.05,3154.12,210845168
2000-12-04,3153.91,3238.41,3110.53,3193.01,194580176
2000-12-05,3195.79,3307.51,3164.65,3264.68,158821856
2000-12-06,3263.43,3302.42,3169.36,3213.76,246850448
2000-12-07,3210.3,3261.67,3158.18,3204.19,198990416
2000-12-08,3206.66,3286.08,3171.3,3240.49,239617616
2000-12-11,3241.41,3305.82,3183.37,3256.84,212115312
2000-12-12,3256.31,3318.13,3212.44,3260.97,191122528
2000-12-13,3262.03,3326.11,3212.29,3255,210827520
2000-12-14,3255.07,3276.49,3153.51,3201.77,187223888
2000-12-15,3197.03,3227.82,3109.64,3152.68,27539356
2000-12-18,3152.68,3254.53,3143.2,3212.74,209910176
2000-12-19,3212.34,3289.43,3165.07,3212.51,233725552
2000-12-20,3211.91,3237.88,3102.31,3166.98,250784384
2000-12-21,3166.18,3250.94,3108.82,3198.91,255776768
2000-12-22,3200.31,3287.24,3161.38,3251.86,191775248
2000-12-26,3252.32,3320.1,3213.03,3284.4,142274624
2000-12-27,3283.99,3355.54,3242.34,3316.23,192763136
2000-12-28,3314.83,3362.07,3260.51,3323.74,179109024
2000-12-29,3323.74,3381.56,3273.56,3317.61,182672496
2001-01-02,3318.1,3344.25,3206.97,3250.64,199237392
2001-01-03,3249.16,3398.12,3136.49,3288.09,33177418
2001-01-04,3287.96,3371.99,3167.52,3269.79,38270372
2001-01-05,3269.86,3309.64,3161.86,3219.62,252407344
2001-01-08,3219.07,3288.07,3159.3,3233.89,196785280
2001-01-09,3234.54,3268.92,3141.74,3198.1,210157184
2001-01-10,3197.41,3251.48,3120.33,3197.21,228715504
2001-01-11,3196.17,3244.39,3110.75,3167.9,248949712
2001-01-12,3167.76,3218.35,3089,3156.68,225099088
2001-01-16,3156.75,3219.33,3087.87,3181.15,212697472
2001-01-17,3182.56,3239.74,3121.85,3175.97,237994640
2001-01-18,3176.01,3245.9,3129.34,3198.3,254912368
2001-01-19,3199.61,3235.3,3116.5,3166.98,248349920
2001-01-22,3166.02,3231.31,3120.19,3182.15,205341168
2001-01-23,3181.73,3256.62,3149.39,3211.75,217442896
2001-01-24,3212.1,3263.1,3160.2,3207.68,230920624
2001-01-25,3207.27,3290.6,3177.85,3247.68,221923712
2001-01-26,3245.83,3292.46,3175.47,3227.21,193698112
2001-01-29,3226.4,3293.79,3196.56,3249.37,185777296
2001-01-30,3249.37,3314.75,3214.44,3285.94,202836160
2001-01-31,3286.05,3348.37,3235.96,3295.82,228503808
2001-02-01,3295,3340.41,3246.34,3311.75,197367440
2001-02-02,3311.59,3327.99,3284.89,3287.65,184948192
2001-02-05,3286.47,3344.56,3255.71,3308.83,178703280
2001-02-06,3308.69,3357.72,3265.98,3303.71,186923984
2001-02-07,3301.57,3359.44,3261.74,3305.01,204335632
2001-02-08,3303.9,3352.87,3261.43,3302.63,195321088
2001-02-09,3302.28,3346.58,3256.3,3294.18,189728880
2001-02-12,3292.93,3359.12,3257.33,3322.19,183307568
2001-02-13,3320.74,3375.39,3276,3316.75,189675968
2001-02-14,3315.34,3342.87,3250.95,3285.41,202924352
2001-02-15,3284.3,3344.17,3244.89,3306.49,203524160
2001-02-16,3305.3,3333.74,3245.87,3286.26,221782576
2001-02-20,3286.33,3345.62,3235.97,3274.08,196203136
2001-02-21,3272.42,3314.36,3210.39,3228.44,213191424
2001-02-22,3228.31,3281.34,3158.64,3224.73,240958336
2001-02-23,3225.16,3255.44,3131.3,3198.86,217213568
2001-02-26,3199.85,3278.9,3175.04,3249.12,199484368
2001-02-27,3248.27,3293.57,3201.32,3248.65,196538336
2001-02-28,3248.17,3277.06,3171.88,3211.18,216155120
2001-03-01,3210.83,3236.13,3131.73,3192.51,228433248
2001-03-02,3190.41,3255.78,3142.45,3210.89,228274464
2001-03-05,3210.64,3267.49,3188.54,3236.49,163920128
2001-03-06,3237.85,3291.61,3215.23,3248.73,192604384
2001-03-07,3247.03,3311.77,3222.38,3277.15,199731344
2001-03-08,3276.58,3336.81,3244.47,3309.66,196538336
2001-03-09,3308.25,3315.66,3204.51,3246.38,191563552
2001-03-12,3245.1,3245.12,3116.21,3133.77,216807824
2001-03-13,3133.53,3170.52,3049.14,3116.46,240076304
2001-03-14,3114.49,3114.49,2975.61,3027.35,246515264
2001-03-15,3028.98,3102.15,3004.03,3059.55,222188320
2001-03-16,3058.21,3080.78,2962.24,2993.92,272299328
2001-03-19,2993.33,3060.28,2959.89,3027.73,198672880
2001-03-20,3028.08,3083.8,2962.18,2985.24,218025040
2001-03-21,2984.56,3020.97,2903.63,2934.95,237500704
2001-03-22,2935.59,2952.5,2788.16,2882.28,304121920
2001-03-23,2883.34,2948.3,2835.15,2910.45,240781936
2001-03-26,2911.22,3025.38,2911.22,2990.8,196520672
2001-03-27,2990.87,3090.38,2970.26,3067.26,231837952
2001-03-28,3066.16,3072.82,2974.69,3026.4,235225024
2001-03-29,3026.33,3070.48,2963.05,3026.69,217778080
2001-03-30,3026.76,3094.68,2995.45,3059.97,225945856
2001-04-02,3059.69,3110.93,2996.61,3040.11,212432848
2001-04-03,3039.56,3054.7,2929.82,2973,244521840
2001-04-04,2972.56,3027.05,2912.83,2974,251488256
2001-04-05,2976.04,3080.04,2972.53,3055.93,241328800
2001-04-06,3055.21,3071.56,2933.77,2994.46,223476112
2001-04-09,2994.95,3077.71,2977.15,3027.69,187488496
2001-04-10,3028.06,3151.2,3028.06,3113.24,238082864
2001-04-11,3113.98,3152.18,3046.54,3086.46,227621744
2001-04-12,3086.39,3127.27,3038.19,3106.07,194403760
2001-04-16,3104.54,3151.92,3065.48,3112.75,161221040
2001-04-17,3111.56,3161.3,3073.76,3141.89,195744480
2001-04-18,3143.66,3286.77,3119.77,3232.56,33851304
2001-04-19,3232.6,3277.75,3176.21,3241.53,262286304
2001-04-20,3240.95,3263.54,3171.61,3210.66,236159984
2001-04-23,3209.12,3242.27,3154.46,3200.12,178632704
2001-04-24,3199.69,3244.33,3156.43,3182.64,214602704
2001-04-25,3182.49,3237.58,3144.21,3211.9,212327008
2001-04-26,3212.93,3281.72,3191.48,3244.17,237306656
2001-04-27,3244.63,3298.64,3219.68,3270.05,192516176
2001-04-30,3270.81,3313.28,3224.99,3249.05,216278592
2001-05-01,3248.89,3301.34,3216.39,3272.05,208393072
2001-05-02,3271.56,3314.1,3214.32,3264.82,236777424
2001-05-03,3264.56,3273.75,3194.34,3236.32,200736864
2001-05-04,3236.72,3293.09,3191.4,3281.01,190893216
2001-05-07,3281.18,3307.21,3235.24,3267.16,167413040
2001-05-08,3266.74,3288.33,3214.2,3252.19,177521312
2001-05-09,3251.15,3288.85,3214.83,3258.45,199766624
2001-05-10,3258.77,3310.45,3238.35,3273.56,186412384
2001-05-11,3272.45,3299.53,3223.86,3258.98,159862688
2001-05-14,3257.62,3298.02,3230.61,3275.58,151395008
2001-05-15,3275.61,3302.13,3233.89,3266.44,189076176
2001-05-16,3265,3360.31,3231.48,3340.04,247908912
2001-05-17,3340.51,3398.72,3303.28,3353.78,239141328
2001-05-18,3353.29,3395.56,3321.87,3374.75,199484368
2001-05-21,3374.29,3418.11,3338.37,3392.23,207264048
2001-05-22,3392.56,3419.3,3346.73,3375.48,222347088
2001-05-23,3374.45,3401.18,3323.44,3350.59,200190000
2001-05-24,3350.86,3384.78,3307.48,3348.17,194174416
2001-05-25,3348.1,3357.64,3286.78,3308.85,146085072
2001-05-29,3308.73,3345.88,3272.69,3308.81,180996608
2001-05-30,3306.86,3331.29,3255.42,3276.4,204388560
2001-05-31,3276.5,3329.06,3257.58,3302.19,216384432
2001-06-01,3302.47,3330.96,3246.11,3295.43,179056096
2001-06-04,3295.54,3331.17,3262.92,3307.17,147566912
2001-06-05,3307.07,3351.28,3267.62,3320.61,197014624
2001-06-06,3319.48,3335.66,3260.38,3281.3,187329712
2001-06-07,3281.05,3316.53,3236.98,3283.37,192216272
2001-06-08,3284.22,3292.26,3230,3262.37,128108904
2001-06-11,3261.76,3287.25,3217.24,3249.64,153494288
2001-06-12,3248.35,3270.89,3193.3,3246.51,200489904
2001-06-13,3245.18,3276.75,3193.45,3209.73,187629616
2001-06-14,3209.15,3209.45,3119.14,3144.59,219259936
2001-06-15,3142.99,3186.25,3092.73,3139.39,288518464
2001-06-18,3139.19,3186.94,3112.17,3141.01,196097296
2001-06-19,3142.55,3181.48,3096.24,3131.57,209028160
2001-06-20,3130.97,3177.12,3089.51,3136.98,238171072
2001-06-21,3136.81,3186.54,3076.18,3138.83,272874432
2001-06-22,3139.02,3157.73,3082.16,3118.67,209786704
2001-06-25,3119.24,3149.2,3063.47,3086.97,185248096
2001-06-26,3085.78,3118.67,3031.06,3083.6,211497888
2001-06-27,3083.23,3138.52,3059.46,3099.32,205006000
2001-06-28,3099.99,3186.46,3093.42,3138.89,234148928
2001-06-29,3138.73,3196.94,3085.77,3142.75,323246560
2001-07-02,3144.04,3196.12,3106.29,3158.07,199043328
2001-07-03,3157.24,3181.71,3125.93,3154.39,109746384
2001-07-05,3153.55,3182.69,3112.31,3148.01,164925664
2001-07-06,3147.47,3160.7,3070.65,3097.16,186412384
2001-07-09,3097.32,3142.02,3071.37,3116.49,184471888
2001-07-10,3116.74,3151.58,3073.2,3097.48,222946880
2001-07-11,3097.47,3150.92,3058.06,3108.11,244169008
2001-07-12,3112.91,3187.77,3093.81,3161.91,245915456
2001-07-13,3161.8,3205.07,3126.71,3178.72,197879040
2001-07-16,3178.54,3226.27,3140.79,3174.84,183431056
2001-07-17,3174.24,3231.99,3143.04,3207.73,218413168
2001-07-18,3206.14,3228.92,3137.75,3188.9,232208400
2001-07-19,3189.66,3239.14,3158.5,3196.7,237006752
2001-07-20,3195.8,3220.86,3137.53,3172.04,206558416
2001-07-23,3172.09,3194.61,3102.71,3125.03,174098976
2001-07-24,3124.92,3131.02,3015.87,3047.56,211462592
2001-07-25,3047.66,3120.67,3012.24,3099.84,225928208
2001-07-26,3099.47,3152.5,3058.36,3137.37,214144016
2001-07-27,3136.4,3160.47,3083.07,3125.79,179109024
2001-07-30,3126.13,3161.74,3084.36,3130.35,160374272
2001-07-31,3130.33,3185.48,3103.7,3146.05,208781152
2001-08-01,3146.76,3190.01,3117.46,3156.22,236442240
2001-08-02,3156.42,3204.28,3134.04,3174.3,214920224
2001-08-03,3174.1,3191.71,3122.52,3162.02,165807696
2001-08-06,3160.53,3170.51,3102.79,3123.84,143191952
2001-08-07,3123.46,3163.63,3099.65,3140.14,178526864
2001-08-08,3139.47,3154.05,3071.54,3087.07,198390624
2001-08-09,3086.68,3111.48,3041.44,3081.34,194791856
2001-08-10,3080.89,3133.55,3043.24,3110.7,169512320
2001-08-13,3109.81,3133.15,3068.63,3096.94,147760976
2001-08-14,3096.68,3132.01,3072.09,3103.67,170165040
2001-08-15,3102.48,3131.15,3053.64,3079.43,187982432
2001-08-16,3078.77,3118.97,3038.57,3096.32,186183056
2001-08-17,3095.07,3106.13,3030.49,3057.84,171876192
2001-08-20,3057.6,3100.46,3028.31,3078.92,158257344
2001-08-21,3078.92,3107.23,3025.72,3038.28,183748592
2001-08-22,3037.3,3089.11,3014.6,3065.03,195956160
2001-08-23,3064.95,3093.25,3030.49,3058.57,173975488
2001-08-24,3059.14,3127.95,3043.92,3109.24,184101424
2001-08-27,3109.16,3136.27,3081.79,3102.44,148643024
2001-08-28,3102.47,3120.98,3055.71,3076.62,174134240
2001-08-29,3076.1,3099.58,3026.34,3048.45,170006272
2001-08-30,3045.95,3070.25,2974.77,3002.07,204106304
2001-08-31,3001.96,3042.77,2977.87,3009.21,162314800
2001-09-04,3008.74,3085.5,2984.82,3025.95,207863824
2001-09-05,3024.72,3058.9,2970.59,3023.2,244239584
2001-09-06,3022.23,3037.31,2956.91,2981.74,239864608
2001-09-07,2981.63,2987.01,2889.98,2921.13,251260672
2001-09-10,2920.68,2946.62,2859.47,2908.08,225204928
2001-09-17,2806.75,2806.75,2670.82,2680.48,411181600
2001-09-18,2680.82,2738.03,2608.61,2659.18,291148736
2001-09-19,2659.09,2692.27,2524.34,2610.27,374086112
2001-09-20,2610.21,2617.91,2478.92,2517.76,353666656
2001-09-21,2514.42,2563.06,2391.37,2489.27,408794784
2001-09-24,2490.37,2618.5,2490.37,2565.69,308117600
2001-09-25,2565.98,2609.38,2499.79,2560.74,284690368
2001-09-26,2560.76,2574.4,2507.8,2516.59,267984336
2001-09-27,2516.6,2554.05,2447.2,2526.36,258793392
2001-09-28,2525.96,2623.22,2518.68,2599.48,304730528
2001-10-01,2599.21,2629.3,2533.56,2590.25,207387536
2001-10-02,2590.23,2646.93,2565.86,2626.21,227533552
2001-10-03,2625.44,2709.72,2596.65,2686.46,291182240
2001-10-04,2687.05,2733.36,2641.77,2674.09,283861248
2001-10-05,2673.75,2718.84,2621.86,2688.42,229632832
2001-10-08,2687.74,2708.67,2627.46,2669.32,172705328
2001-10-09,2669.09,2691.98,2614.95,2643.54,216596128
2001-10-10,2643.51,2720.56,2616.65,2702.49,231520416
2001-10-11,2702.58,2788.97,2688.77,2752.24,300704864
2001-10-12,2752,2760.8,2664.96,2720.77,234872208
2001-10-15,2720.21,2750.51,2674.56,2723.69,180767264
2001-10-16,2723.46,2775.63,2697.54,2747.19,213544240
2001-10-17,2748.13,2784.57,2684.89,2698.11,256182528
2001-10-18,2697.73,2721.76,2637.43,2665.79,222788128
2001-10-19,2665.72,2677.62,2638.96,2671.18,228433248
2001-10-22,2671.15,2725.18,2633.69,2701.24,195056480
2001-10-23,2701.61,2748.13,2658.52,2694.96,232384832
2001-10-24,2695.18,2726.05,2639.06,2672.62,235718976
2001-10-25,2672.06,2723.38,2618.07,2708.53,240693728
2001-10-26,2708.42,2749.59,2670.95,2721.37,219542192
2001-10-29,2720.73,2731.05,2647.89,2666.46,195127056
2001-10-30,2665.61,2671.73,2594.49,2628.02,228874256
2001-10-31,2628.23,2678.37,2601.16,2625.17,238594464
2001-11-01,2626.87,2687.76,2594.51,2666.53,232402464
2001-11-02,2666.64,2698.1,2622.4,2669.72,197914304
2001-11-05,2670.21,2740.06,2670.21,2713.92,223634896
2001-11-06,2713.25,2755.37,2670.41,2740.59,239211888
2001-11-07,2738.73,2768.6,2698.31,2732.61,248967360
